,labels,SELFIES
842,1,[C][C][O][C][=Branch1][C][=O][O][C][Branch1][Branch2][C][=Branch1][C][=O][O][C][Cl][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][Branch1][C][O][C][C][Ring1][P][Ring2][Ring1][=Branch2][C]
843,1,[C][N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][C][Ring2][Ring1][C][C][N][C][=Branch1][C][=O][C][C][=C][O][C][=Ring1][Branch1]
844,1,[O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][C][N][Ring1][Branch1][Ring2][Ring1][Ring1]
845,1,[C][N][C][C][N][Branch2][Ring2][=N][C][C][=Branch1][C][=O][C][Branch1][C][O][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][Branch1][C][O][C][C][Ring1][P][Ring2][Ring1][Branch1][C][C][C][Ring2][Ring1][#C]
846,1,[C][C][Branch1][Ring1][N][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
847,1,[C][C][C][Branch1][C][C][C][Branch1][C][C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][O][C][Branch1][C][N][=O]
848,1,[C][N][Branch1][C][C][C][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
849,1,[C][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][N][C][Ring2][Ring1][Branch1][=O]
850,1,[C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl]
851,1,[C][N][C][=Branch1][C][=O][N][C][Branch1][C][O][C][Branch1][C][Cl][Branch1][C][Cl][Cl]
852,1,[C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch1][=Branch2][O][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][Branch1][C][Cl][C][Branch1][C][Cl][C][C][Ring2][Ring1][C][Ring2][Ring1][N][C]
853,1,[C][N][C][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][C]
854,1,[C][C][C][C][C][Branch2][Ring1][=Branch2][C][Branch1][C][O][C][C][Branch1][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][Ring1][=C][Ring1][=Branch2][C][Branch1][C][C][C][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Branch2][Ring1][Branch2]
855,1,[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]
856,1,[C][N][Branch1][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
857,1,[C][C][C][C][C][C][Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][C][C][Branch1][C][N][Branch1][Ring2][C][Ring1][=Branch2][C][Ring1][N]
858,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][N][C][=Branch1][C][=O][O][Ring1][=Branch1]
859,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][O][Branch1][=Branch2][C][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][C]
860,1,[C][N][C][C][Branch1][=C][N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=C][N][Ring1][Branch1][C][C][C][Ring1][=N][Ring2][Ring1][Branch2]
861,1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1]
862,1,[C][C][Branch1][C][C][Branch1][C][O][C][Branch1][C][C][Branch1][C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
863,1,[C][N][Branch1][C][C][C][C][N][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1]
864,1,[C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][O][=O]
865,1,[C][C][C][C][Branch1][C][C][C][Branch1][Branch1][C][C][S][C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][Ring1][N][=O]
866,1,[C][C][=C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][O][Branch1][=Branch1][C][N][Ring1][N][C][C][Ring2][Ring1][C][O][Ring1][Branch2]
867,1,[C][N][C][C][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C][Ring1][#Branch2][C][Branch1][C][C][Branch1][C][O][C][C][C][Ring1][S][C][Ring2][Ring1][Ring2][C][Ring1][S]
868,1,[C][#C][C][Branch1][C][C][Branch1][C][O][C][C]
869,1,[C][C][C][C][C][Branch2][Ring2][=Branch1][C][Branch1][C][O][C][C][Branch1][C][C][C][Ring1][Branch2][C][C][C][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][P][Ring1][Branch2]
870,1,[C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring1]
871,1,[C][O][C][=C][C][Branch2][Ring2][=C][C][=Branch1][C][=O][O][C][C][N][C][C][N][Branch2][Ring1][O][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch2][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][Branch1][O][C]
872,1,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch2][Ring1][Ring1][C][C][C][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][#Branch1]
873,1,[C][N][C][C][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C][Ring1][#Branch2][Branch1][C][C][C][=Branch1][C][=O][C][C][C][Ring1][S][C][Ring2][Ring1][Ring2][C][Ring1][S]
874,1,[C][O][C][=Branch1][C][=O][C][C][C][C][C][NH1][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][=Ring1][O][C][C][N][Ring1][#C][C][C][Ring2][Ring1][Ring1][C][C][Branch1][Ring1][O][C][C][Ring2][Ring1][=Branch2][O][C]
875,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][Ring1]
876,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][N][Ring1][=Branch1][C][C][N][Branch1][C][C][C][Ring1][#Branch1][=N][C][C][Ring1][O]
877,1,[C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Ring1][Branch2][C][C][O]
878,1,[C][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C][=C][C][=C][C][Branch1][C][C][C][Branch1][P][C][C][C][C][C][Branch1][C][O][C][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][P][Ring2][Ring1][Branch1]
879,1,[C][C][C][O][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring2]
880,1,[C][N][C][=N][C][Branch1][C][Cl][=C][Branch1][Ring1][S][C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][Ring1][S]
881,1,[N][C][=N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][C][Ring1][=N][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F]
882,1,[C][C][C][C][C][N][C][C][Branch1][C][N][=O]
883,1,[C][O][N][=C][C][=C][C][C][N][Branch1][C][C][C][Ring1][#Branch1]
884,1,[C][C][O][C][C][C][Branch1][C][C][C][Branch2][Ring2][Ring2][C][C][C][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][=O][C][Ring1][Branch2][Branch1][C][C][C][C][Branch1][=Branch1][N][Branch1][C][C][C][C][Ring1][S][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=Branch2][O]
885,1,[C][N][C][C][C][C][Ring1][Branch1][C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][S][=O][C][Ring2][Ring1][O]
886,1,[O][=C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
887,1,[N][C][=Branch1][C][=O][C][S][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
888,1,[C][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][Branch1][C][Cl][C][Branch1][C][O][C][C][Ring2][Ring1][C][Branch1][C][C][C][Ring2][Ring1][=Branch1][Branch1][=N][O][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][C][Cl]
889,1,[C][N][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
890,1,[C][C][=C][C][=C][Branch2][Ring2][C][C][Branch1][C][O][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2]
891,1,[C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=O]
892,1,[O][=C][N][C][C][C][C][C][N][Ring1][=Branch1][C][Ring1][=Branch2][C][C][N][Branch2][Ring1][N][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch2]
893,1,[C][O][C][N][C][=Branch1][C][=O][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Ring2][Ring1][Branch1]
894,1,[C][N][C][=Branch1][C][=O][O][C][O][C][=Branch1][C][=O][C][C][C][=C][C][Branch1][Ring2][C][Ring1][Branch1][C][Ring1][O][Ring1][#Branch1]
895,1,[C][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=N][N][=C][Ring1][=N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1]
896,1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][C][C][C][C][=C][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][C][Ring2][Ring1][C][Branch1][Branch2][C][C][N][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][#Branch2][O][Ring1][=Branch2]
897,1,[C][C][C][C][C][C][Branch1][C][C][C][Branch1][C][C][C][=C][C][Branch2][Ring1][C][O][C][=Branch1][C][=O][C][C][C][N][C][C][C][C][C][C][Ring1][#Branch1][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring1][O][C][Branch1][C][C][Branch1][C][C][C][=C][Ring1][=Branch2][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
898,1,[C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][Branch1][C][C][Branch1][C][C][C][C][C][C][=Branch1][C][=O][C][C][Ring1][=C][Ring1][#Branch1]
899,1,[O][=C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
900,1,[C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#Branch2][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][Ring1][P][Branch1][C][C][C][C][Branch1][C][O][C][Ring2][Ring1][#Branch1][Ring2][Ring1][S][F]
901,1,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][C][C][Branch1][C][O][C][Branch1][Ring2][C][Ring1][=N][N][Branch1][Branch2][C][C][C][C][C][Ring1][Ring2][C][C][C][Ring2][Ring1][Branch1][Ring2][Ring1][C][Ring1][=N]
902,1,[C][=C][C][C][C][Branch1][C][O][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][N][Branch1][N][C][C][N][Ring1][=N][C][C][C][C][Ring1][Ring1][C][Ring2][Ring1][#Branch1][O][Ring1][N]
903,1,[C][C][Branch1][C][C][=C][C][N][C][C][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][#C][Branch1][C][O][C][Ring2][Ring1][Ring2][C][Ring1][S]
904,1,[O][=C][C][C][C][Branch1][C][O][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][N][Branch1][N][C][C][N][Ring1][=N][C][C][C][C][Ring1][Ring1][C][Ring2][Ring1][#Branch1][O][Ring1][N]
905,1,[C][N][=C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][N][C]
906,1,[C][=C][Branch1][=Branch2][C][C][=N][C][C][N][Ring1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
907,1,[C][C][Branch1][S][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Branch1][C][N][=N][O]
908,1,[C][C][C][=N][N][Branch2][Ring1][=Branch2][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][Ring1][=N][C][=Branch1][C][=O][N][Ring2][Ring1][=Branch1][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
909,1,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][C][C][C][Ring1][Branch1][=O]
910,1,[O][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][N][Branch2][Ring1][Ring2][C][C][C][C][=N][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch2][Ring1][#Branch1][C][C][Ring2][Ring1][Ring1]
911,1,[O][=C][Branch1][P][C][C][N][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
912,1,[C][C][Branch2][Ring1][Branch2][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1]
913,1,[C][C][=C][C][O][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][C][Branch1][Branch1][O][Ring2][Ring1][Ring1][C][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][Branch1][C][O][C][C][Ring2][Ring1][P][Ring2][Ring1][C][C]
914,1,[C][N][C][C][C][C][=C][C][=C][C][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Ring1][#C][O][C][Ring2][Ring1][C][C][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][#C][C][Ring2][Ring2][Ring1][C][Ring2][Ring1][#C]
915,1,[O][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1]
916,1,[N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1]
917,1,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1]
918,1,[C][N][C][=Branch1][C][=O][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Ring2][Ring1][Branch1]
919,1,[C][C][C][Branch1][C][C][C][Branch1][C][C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][O][C][=Branch1][C][=O][N][C][Branch1][C][C][C]
920,1,[C][N][C][C][C][Branch1][N][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
921,1,[N][=C][Branch1][C][N][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][O][Ring1][=C]
922,1,[C][#C][C][Branch1][C][O][C][C][C][C][C][C][C][=C][C][=C][Branch1][P][C][=N][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][S][Branch1][C][C][C][Ring2][Ring1][Branch1][C][C][C][Ring2][Ring1][=Branch2][Ring2][Ring1][=N][C]
924,1,[C][N][C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P]
925,1,[C][C][C][C][C][C][C][C][C][N][C][=N][C][=N][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1]
926,1,[F][C][C][Branch1][C][F][Branch1][C][F][F]
927,1,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring2][C][Ring1][O][N][C][C][Ring1][O]
928,1,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][=C][C][C][Branch1][Ring2][C][Ring1][N][N][C][C][C][Ring1][#C][Ring1][#Branch1][Ring1][N]
929,1,[O][=C][C][N][=C][Branch1][=Branch2][C][=C][C][C][C][C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][C]
930,1,[C][O][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][O][C][Ring1][=Branch2][C][C][=C][Branch1][S][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][O][C][O][Ring1][Branch2][C][C][N][Ring1][#C][C]
931,1,[C][N][Branch1][C][C][C][C][O][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
932,1,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][=C][=C][C][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring2]
933,1,[C][C][N][=C][C][Branch1][C][C][=C][C][=C][N][Ring1][#Branch1][C][=Branch1][C][=O][C][=Ring1][N][C][C][N][C][C][C][Branch1][P][C][=N][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch2][Ring1][#Branch1][C][C][Ring1][S]
934,1,[O][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][=N][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=N][C][=Ring1][#C][Ring1][N]
935,1,[C][C][C][C][C][C][C][Branch1][C][C][N][N]
936,1,[C][N][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
937,1,[O][=C][Branch2][Ring2][N][C][N][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch2][Ring1][C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring2][Ring1][Branch2][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
938,1,[C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Ring1][Branch2][C][C][Branch1][C][O][C][Cl]
939,1,[C][C][Branch1][C][C][N][C][C][O][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][Ring1][S]
940,1,[N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
941,1,[C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][C][Branch1][C][O-1][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
942,1,[O][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][C][N][Branch1][N][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C]
943,1,[N][C][=Branch1][C][=O][C][N][C][C][Branch1][C][O][C][C][Ring1][=Branch1][=O]
944,1,[C][C][C][=C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][Ring1][N][C][Branch1][C][O][C][C][Branch1][C][C][C][Ring1][Branch2][C][C][C][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
945,1,[N][C][Branch2][Ring1][C][C][C][=C][NH1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch2][Ring1][#Branch1][C][=Branch1][C][=O][O]
946,1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
947,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][C][C][C][Branch1][C][O][C][Branch1][Ring2][C][Ring1][=N][N][Branch1][C][C][C][C][C][Ring1][P][Ring1][=C][Ring1][=Branch2]
948,1,[C][N][C][C][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][#C][Branch1][C][O][C][Ring2][Ring1][Ring2][C][Ring1][S]
949,1,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=N][C][Ring1][#Branch1][=N][Ring1][O]
950,1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][Ring1][Branch2][N][=C][N][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=Branch1]
951,1,[C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][N][C][C][Branch2][Ring1][=C][C][N][C][C][C][Branch1][C][O][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][S][O][C][Ring2][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][=N]
952,1,[N][C][=C][C][Branch1][Branch2][O][C][C][C][C][Ring1][Ring1][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1][Cl]
953,1,[O][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][N][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][C][Ring1][P]
954,1,[C][C][O][C][Branch1][C][C][O][C][Branch1][C][C][O][Ring1][Branch2]
955,1,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][C][C][C][C][C][C][C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][C][Branch1][C][O][C][C][Ring2][Ring1][C][Ring2][Ring1][#Branch1][C]
956,1,[C][#C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
957,1,[F][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][C][N][C][C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1]
958,1,[O][=C][Branch2][Ring2][Ring1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=N][C][Ring1][#Branch1][=N][Ring1][O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
